Time	Volt	Ampere			
4.27275	9.73667	0.14795			
4.2728	9.76	0.147967			
4.27285	9.75167	0.1478			
4.2729	9.75917	0.1478			
4.27295	9.74917	0.14805			
4.273	9.74667	0.1481			
4.27305	9.745	0.14805			
4.2731	9.74833	0.14785			
4.27315	9.7675	0.147967			
4.2732	9.75	0.148183			
4.27325	9.74917	0.1481			
4.2733	9.74	0.147817			
4.27335	9.74833	0.147983			
4.2734	9.75833	0.148117			
4.27345	9.75083	0.147883			
4.2735	9.75583	0.147658			
4.27355	9.73583	0.147683			
4.2736	9.75167	0.147717			
4.27365	9.7525	0.1478			
4.2737	9.7575	0.147708			
4.27375	9.7475	0.147533			
4.2738	9.74	0.147742			
4.27385	9.7575	0.148092			
4.2739	9.75083	0.148192			
4.27395	9.75917	0.148258			
4.274	9.74667	0.148517			
4.27405	9.74417	0.148425			
4.2741	9.74667	0.148042			
4.27415	9.74667	0.1478			
4.2742	9.7675	0.147733			
4.27425	9.75083	0.147792			
4.2743	9.74667	0.14785			
4.27435	9.74167	0.147575			
4.2744	9.75083	0.147433			
4.27445	9.75833	0.147817			
4.2745	9.74917	0.147917			
4.27455	9.755	0.147925			
4.2746	9.73833	0.148075			
4.27465	9.75333	0.14825			
4.2747	9.755	0.148308			
4.27475	9.75583	0.148208			
4.2748	9.75	0.14795			
4.27485	9.7375	0.147983			
4.2749	9.75583	0.148075			
4.27495	9.75083	0.147983			
4.275	9.75833	0.147642			
4.27505	9.74917	0.147758			
4.2751	9.74417	0.1481			
4.27515	9.74833	0.147992			
4.2752	9.745	0.147842			
4.27525	9.76417	0.147908			
4.2753	9.74667	0.147958			
4.27535	9.74833	0.14815			
4.2754	9.73917	0.148092			
4.27545	9.75333	0.147942			
4.2755	9.76	0.148217			
4.27555	9.745	0.148392			
4.2756	9.75083	0.14805			
4.27565	9.74333	0.147733			
4.2757	9.75167	0.14795			
4.27575	9.75	0.148017			
4.2758	9.75417	0.147767			
4.27585	9.75	0.147583			
4.2759	9.73417	0.147667			
4.27595	9.74833	0.14775			
4.276	9.75083	0.147792			
4.27605	9.7575	0.147667			
4.2761	9.74667	0.147617			
4.27615	9.745	0.147917			
4.2762	9.74667	0.147933			
4.27625	9.74	0.147575			
4.2763	9.76	0.147567			
4.27635	9.74833	0.147942			
4.2764	9.74667	0.148017			
4.27645	9.7425	0.147975			
4.2765	9.75083	0.148			
4.27655	9.76	0.1482			
4.2766	9.74333	0.148433			
4.27665	9.74833	0.148333			
4.2767	9.74	0.148067			
4.27675	9.755	0.148083			
4.2768	9.75583	0.148125			
4.27685	9.755	0.14795			
4.2769	9.75417	0.147642			
4.27695	9.73333	0.147783			
4.277	9.74917	0.147933			
4.27705	9.75167	0.147908			
4.2771	9.76083	0.147908			
4.27715	9.75	0.147717			
4.2772	9.745	0.1479			
4.27725	9.74667	0.148267			
4.2773	9.73833	0.148317			
4.27735	9.76	0.148233			
4.2774	9.74833	0.148375			
4.27745	9.7475	0.148308			
4.2775	9.73917	0.1481			
4.27755	9.74917	0.14795			
4.2776	9.76	0.148008			
4.27765	9.7425	0.148017			
4.2777	9.74917	0.147867			
4.27775	9.7375	0.147633			
4.2778	9.74917	0.14745			
4.27785	9.75417	0.147692			
4.2779	9.7525	0.14795			
4.27795	9.75417	0.147767			
4.278	9.73167	0.147725			
4.27805	9.7525	0.148033			
4.2781	9.7525	0.148083			
4.27815	9.76	0.148175			
4.2782	9.7475	0.14815			
4.27825	9.74583	0.14825			
4.2783	9.74917	0.148317			
4.27835	9.73833	0.148175			
4.2784	9.76	0.1478			
4.27845	9.74833	0.147742			
4.2785	9.745	0.147958			
4.27855	9.74333	0.147883			
4.2786	9.74917	0.147533			
4.27865	9.765	0.147567			
4.2787	9.745	0.147775			
4.27875	9.75083	0.147825			
4.2788	9.73833	0.147967			
4.27885	9.75083	0.148008			
4.2789	9.75417	0.148092			
4.27895	9.7525	0.148233			
4.279	9.75583	0.148117			
4.27905	9.73333	0.147858			
4.2791	9.74833	0.148067			
4.27915	9.74917	0.148208			
4.2792	9.75417	0.147908			
4.27925	9.74667	0.147742			
4.2793	9.74083	0.147925			
4.27935	9.75	0.147967			
4.2794	9.745	0.147992			
4.27945	9.76167	0.147867			
4.2795	9.74667	0.147767			
4.27955	9.745	0.147925			
4.2796	9.74333	0.147975			
4.27965	9.75083	0.1478			
4.2797	9.76167	0.147708			
4.27975	9.73833	0.148			
4.2798	9.7475	0.148			
4.27985	9.73833	0.1478			
4.2799	9.75167	0.147883			
4.27995	9.755	0.148075			
4.28	9.75417	0.148133			
4.28005	9.75083	0.148175			
4.2801	9.73333	0.147883			
4.28015	9.75	0.147883			
4.2802	9.7525	0.148083			
4.28025	9.76	0.147908			
4.2803	9.74583	0.147658			
4.28035	9.7425	0.147817			
4.2804	9.7525	0.148083			
4.28045	9.74583	0.147958			
4.2805	9.76	0.147792			
4.28055	9.74583	0.147867			
4.2806	9.7475	0.148058			
4.28065	9.745	0.148217			
4.2807	9.75	0.148183			
4.28075	9.76667	0.147858			
4.2808	9.74833	0.148108			
4.28085	9.75	0.148408			
4.2809	9.73833	0.148133			
4.28095	9.75167	0.148025			
4.281	9.75833	0.148183			
4.28105	9.755	0.148108			
4.2811	9.755	0.147975			
4.28115	9.73667	0.147692			
4.2812	9.75167	0.147742			
4.28125	9.75	0.148			
4.2813	9.76167	0.148017			
4.28135	9.74667	0.14775			
4.2814	9.7425	0.147667			
4.28145	9.75167	0.148			
4.2815	9.745	0.148242			
4.28155	9.765	0.148183			
4.2816	9.74667	0.14825			
4.28165	9.74667	0.148367			
4.2817	9.74667	0.14825			
4.28175	9.7475	0.148217			
4.2818	9.7625	0.147867			
4.28185	9.74417	0.147833			
4.2819	9.74667	0.14795			
4.28195	9.73917	0.14775			
4.282	9.75417	0.14745			
4.28205	9.75167	0.147642			
4.2821	9.75333	0.147858			
4.28215	9.75167	0.14795			
4.2822	9.73333	0.14805			
4.28225	9.755	0.148183			
4.2823	9.7525	0.148317			
4.28235	9.755	0.148458			
4.2824	9.74583	0.148458			
4.28245	9.74167	0.148167			
4.2825	9.75583	0.148342			
4.28255	9.74667	0.14845			
4.2826	9.76167	0.148108			
4.28265	9.74417	0.147725			
4.2827	9.74917	0.147783			
4.28275	9.74333	0.147892			
4.2828	9.755	0.147858			
4.28285	9.75667	0.147725			
4.2829	9.74083	0.147608			
4.28295	9.74667	0.147792			
4.283	9.74083	0.147967			
4.28305	9.7575	0.14785			
4.2831	9.75167	0.14785			
4.28315	9.75417	0.1482			
4.2832	9.7525	0.14825			
4.28325	9.73417	0.148033			
4.2833	9.75167	0.147967			
4.28335	9.75083	0.14815			
4.2834	9.76	0.148217			
4.28345	9.7425	0.148142			
4.2835	9.745	0.147883			
4.28355	9.74667	0.147825			
4.2836	9.7475	0.148142			
4.28365	9.76417	0.14805			
4.2837	9.74667	0.147783			
4.28375	9.74833	0.147908			
4.2838	9.7425	0.148017			
4.28385	9.75417	0.147917			
4.2839	9.755	0.14785			
4.28395	9.74833	0.1478			
4.284	9.755	0.148042			
4.28405	9.745	0.148275			
4.2841	9.75417	0.1481			
4.28415	9.7525	0.147892			
4.2842	9.7525	0.148183			
4.28425	9.745	0.148308			
4.2843	9.74167	0.148158			
4.28435	9.75667	0.14805			
4.2844	9.7475	0.148192			
4.28445	9.75667	0.148192			
4.2845	9.74583	0.147992			
4.28455	9.74667	0.147858			
4.2846	9.74667	0.1477			
4.28465	9.75667	0.147842			
4.2847	9.75833	0.147933			
4.28475	9.73333	0.1476			
4.2848	9.74667	0.147658			
4.28485	9.7425	0.148042			
4.2849	9.755	0.147958			
4.28495	9.755	0.147975			
4.285	9.7525	0.147975			
4.28505	9.74667	0.148192			
4.2851	9.73583	0.14835			
4.28515	9.75667	0.148325			
4.2852	9.7525	0.1481			
4.28525	9.75833	0.148108			
4.2853	9.74333	0.148108			
4.28535	9.745	0.147883			
4.2854	9.75083	0.14755			
4.28545	9.75167	0.147733			
4.2855	9.76333	0.147875			
4.28555	9.7425	0.1478			
4.2856	9.745	0.147717			
4.28565	9.745	0.147667			
4.2857	9.76	0.147767			
4.28575	9.75833	0.148142			
4.2858	9.745	0.14815			
4.28585	9.75417	0.148042			
4.2859	9.74167	0.148442			
4.28595	9.75667	0.148433			
4.286	9.75167	0.148192			
4.28605	9.75417	0.147975			
4.2861	9.74167	0.148			
4.28615	9.74417	0.148125			
4.2862	9.75833	0.147958			
4.28625	9.74667	0.147567			
4.2863	9.76	0.147517			
4.28635	9.74333	0.147783			
4.2864	9.745	0.147992			
4.28645	9.74583	0.147908			
4.2865	9.75917	0.148			
4.28655	9.75833	0.14825			
4.2866	9.73667	0.148208			
4.28665	9.7475	0.148067			
4.2867	9.74333	0.148133			
4.28675	9.76167	0.148233			
4.2868	9.75417	0.148475			
4.28685	9.74917	0.148317			
4.2869	9.74667	0.147833			
4.28695	9.7375	0.147992			
4.287	9.75833	0.148292			
4.28705	9.75417	0.148092			
4.2871	9.755	0.147858			
4.28715	9.7425	0.147975			
4.2872	9.745	0.148083			
4.28725	9.75	0.14805			
4.2873	9.75083	0.147817			
4.28735	9.765	0.147817			
4.2874	9.73833	0.148075			
4.28745	9.74667	0.14815			
4.2875	9.74667	0.147917			
4.28755	9.75833	0.147758			
4.2876	9.75417	0.148133			
4.28765	9.745	0.148283			
4.2877	9.75583	0.148058			
4.28775	9.7475	0.147967			
4.2878	9.75917	0.148033			
4.28785	9.74917	0.1481			
4.2879	9.74917	0.148108			
4.28795	9.74417	0.147783			
4.288	9.74917	0.147817			
4.28805	9.76	0.148142			
4.2881	9.74667	0.147983			
4.28815	9.75667	0.14775			
4.2882	9.7425	0.147875			
4.28825	9.74833	0.148083			
4.2883	9.74833	0.14815			
4.28835	9.75583	0.148083			
4.2884	9.75583	0.148017			
4.28845	9.73333	0.1482			
4.2885	9.74833	0.148317			
4.28855	9.74583	0.148258			
4.2886	9.76	0.14795			
4.28865	9.75167	0.148075			
4.2887	9.74667	0.148133			
4.28875	9.7475	0.147858			
4.2888	9.74	0.14775			
4.28885	9.76	0.147833			
4.2889	9.75583	0.1478			
4.28895	9.75417	0.14775			
4.289	9.74	0.147617			
4.28905	9.74667	0.147567			
4.2891	9.75167	0.147925			
4.28915	9.75	0.148292			
4.2892	9.76167	0.148258			
4.28925	9.73917	0.148292			
4.2893	9.74667	0.148508			
4.28935	9.74583	0.148392			
4.2894	9.76	0.148258			
4.28945	9.75167	0.148108			
4.2895	9.74417	0.148125			
4.28955	9.7525	0.148225			
4.2896	9.74667	0.14805			
4.28965	9.76	0.147667			
4.2897	9.74917	0.1476			
4.28975	9.74917	0.14785			
4.2898	9.74167	0.147833			
4.28985	9.74833	0.147667			
4.2899	9.765	0.147867			
4.28995	9.74667	0.148017			
4.29	9.75	0.148175			
4.29005	9.73833	0.1482			
4.2901	9.75083	0.148117			
4.29015	9.75167	0.148233			
4.2902	9.755	0.148417			
4.29025	9.75667	0.1481			
4.2903	9.73167	0.147767			
4.29035	9.74667	0.147983			
4.2904	9.74667	0.148083			
4.29045	9.75667	0.147792			
4.2905	9.75	0.147608			
4.29055	9.74417	0.1477			
4.2906	9.745	0.147833			
4.29065	9.73917	0.147933			
4.2907	9.75583	0.147833			
4.29075	9.75083	0.147875			
4.2908	9.75083	0.14815			
4.29085	9.74	0.148192			
4.2909	9.74917	0.14795			
4.29095	9.755	0.147958			
4.291	9.75	0.148167			
4.29105	9.755	0.148125			
4.2911	9.74	0.147983			
4.29115	9.75167	0.147833			
4.2912	9.75167	0.14795			
4.29125	9.755	0.148208			
4.2913	9.74833	0.148175			
4.29135	9.74083	0.147925			
4.2914	9.75583	0.148083			
4.29145	9.74667	0.148283			
4.2915	9.76	0.148			
4.29155	9.74833	0.147767			
4.2916	9.74667	0.147942			
4.29165	9.74083	0.147975			
4.2917	9.74833	0.147992			
4.29175	9.76333	0.147817			
4.2918	9.75083	0.14775			
4.29185	9.74917	0.148058			
4.2919	9.73833	0.14835			
4.29195	9.75167	0.148233			
4.292	9.7575	0.148092			
4.29205	9.75417	0.148275			
4.2921	9.7525	0.148217			
4.29215	9.7325	0.14805			
4.2922	9.75167	0.147883			
4.29225	9.74917	0.14795			
4.2923	9.75833	0.148			
4.29235	9.7475	0.147975			
4.2924	9.74333	0.147683			
4.29245	9.74833	0.147617			
4.2925	9.74	0.14785			
4.29255	9.75667	0.147958			
4.2926	9.75083	0.147767			
4.29265	9.74583	0.147917			
4.2927	9.73833	0.148133			
4.29275	9.75083	0.148217			
4.2928	9.7575	0.148325			
4.29285	9.74417	0.148217			
4.2929	9.75	0.148283			
4.29295	9.735	0.148283			
4.293	9.75167	0.147967			
4.29305	9.75167	0.1476			
4.2931	9.75333	0.147783			
4.29315	9.7475	0.147933			
4.2932	9.73833	0.147808			
4.29325	9.755	0.147608			
4.2933	9.7475	0.147567			
4.29335	9.75667	0.147783			
4.2934	9.74583	0.148075			
4.29345	9.74417	0.148267			
4.2935	9.745	0.148267			
4.29355	9.74583	0.148517			
4.2936	9.765	0.148725			
4.29365	9.7475	0.1484			
4.2937	9.74583	0.148217			
4.29375	9.73667	0.148475			
4.2938	9.75083	0.148325			
4.29385	9.7575	0.148008			
4.2939	9.75167	0.147683			
4.29395	9.75167	0.147533			
4.294	9.735	0.147842			
4.29405	9.7525	0.148025			
4.2941	9.74917	0.147883			
4.29415	9.755	0.148008			
4.2942	9.74667	0.14815			
4.29425	9.74417	0.148083			
4.2943	9.75583	0.147842			
4.29435	9.74833	0.147842			
4.2944	9.75917	0.148117			
4.29445	9.74667	0.148183			
4.2945	9.74583	0.148133			
4.29455	9.745	0.147883			
4.2946	9.75083	0.147875			
4.29465	9.76167	0.1481			
4.2947	9.74417	0.147908			
4.29475	9.74833	0.147633			
4.2948	9.74167	0.147833			
4.29485	9.755	0.148017			
4.2949	9.755	0.147842			
4.29495	9.7525	0.147842			
4.295	9.755	0.147892			
4.29505	9.74167	0.147958			
4.2951	9.75167	0.147983			
4.29515	9.74917	0.147858			
4.2952	9.75333	0.147692			
4.29525	9.74417	0.147992			
4.2953	9.74167	0.148242			
4.29535	9.75583	0.148033			
4.2954	9.75	0.14785			
4.29545	9.75583	0.147983			
4.2955	9.74583	0.148125			
4.29555	9.7425	0.148092			
4.2956	9.74667	0.148008			
4.29565	9.74917	0.148058			
4.2957	9.76417	0.147983			
4.29575	9.74917	0.147883			
4.2958	9.74917	0.147567			
4.29585	9.74083	0.14755			
4.2959	9.75417	0.147933			
4.29595	9.75667	0.147867			
4.296	9.74833	0.1477			
4.29605	9.7575	0.14785			
4.2961	9.74167	0.14805			
4.29615	9.755	0.148233			
4.2962	9.75333	0.148258			
4.29625	9.7575	0.148267			
4.2963	9.74833	0.148325			
4.29635	9.7375	0.148317			
4.2964	9.75917	0.1481			
4.29645	9.75167	0.14775			
4.2965	9.76	0.14785			
4.29655	9.74417	0.148042			
4.2966	9.74583	0.147767			
4.29665	9.74583	0.147575			
4.2967	9.74917	0.147775			
4.29675	9.76917	0.147867			
4.2968	9.74583	0.148017			
4.29685	9.74833	0.14815			
4.2969	9.73667	0.1481			
4.29695	9.7575	0.148358			
4.297	9.755	0.148383			
4.29705	9.75167	0.148175			
4.2971	9.75417	0.14805			
4.29715	9.73333	0.148267			
4.2972	9.755	0.148358			
4.29725	9.75167	0.148133			
4.2973	9.75667	0.147858			
4.29735	9.745	0.147892			
4.2974	9.74583	0.147975			
4.29745	9.75167	0.147883			
4.2975	9.74417	0.14755			
4.29755	9.75917	0.14755			
4.2976	9.74667	0.148033			
4.29765	9.7475	0.1481			
4.2977	9.74333	0.147908			
4.29775	9.7525	0.148017			
4.2978	9.76083	0.148175			
4.29785	9.735	0.148217			
4.2979	9.74583	0.148117			
4.29795	9.73917	0.147908			
4.298	9.75083	0.148075			
4.29805	9.75667	0.148225			
4.2981	9.75167	0.148			
4.29815	9.75	0.147592			
4.2982	9.7325	0.147725			
4.29825	9.75167	0.148042			
4.2983	9.75	0.147942			
4.29835	9.75667	0.147792			
4.2984	9.74667	0.148			
4.29845	9.74417	0.148083			
4.2985	9.75083	0.148058			
4.29855	9.73917	0.148			
4.2986	9.75667	0.147958			
4.29865	9.745	0.14835			
4.2987	9.74583	0.148575			
4.29875	9.745	0.148283			
4.2988	9.7525	0.148075			
4.29885	9.76	0.148158			
4.2989	9.73833	0.1481			
4.29895	9.74667	0.147942			
4.299	9.73917	0.147925			
